,Overall Customer ID,Customer ID,Customer Size
105337,48925,489250003,0
105338,48926,489260001,1
105339,48926,489260002,1
105340,48926,489260003,1
105341,48926,489260004,1
105342,48926,489260005,1
105343,48927,489270001,1
105344,48927,489270002,1
105345,48927,489270003,1
105346,48928,489280001,1
105347,48929,489290001,1
105348,48929,489290002,1
105349,48930,489300001,1
105350,48930,489300002,1
105351,48931,489310001,1
105352,48931,489310002,1
105353,48932,489320001,1
105354,48932,489320002,1
105355,48933,489330001,1
105356,48933,489330002,1
105357,48933,489330003,1
105358,48934,489340001,1
105359,48935,489350001,1
105360,48935,489350002,1
105361,48936,489360001,0
105362,48937,489370001,0
105363,48937,489370002,0
105364,48937,489370003,0
105365,48937,489370004,0
105366,48937,489370005,0
105367,48938,489380001,1
105368,48939,489390001,0
105369,48940,489400001,1
105370,48941,489410001,1
105371,48941,489410002,1
105372,48941,489410003,1
105373,48942,489420001,1
105374,48942,489420002,1
105375,48943,489430001,0
105376,48944,489440001,0
105377,48945,489450001,0
105378,48946,489460001,1
105379,48947,489470001,3
105380,48947,489470002,3
105381,48947,489470003,3
105382,48947,489470004,3
105383,48947,489470005,3
105384,48947,489470006,3
105385,48948,489480001,0
105386,48949,489490001,1
105387,48949,489490002,1
105388,48950,489500001,1
105389,48951,489510001,1
105390,48951,489510002,1
105391,48952,489520001,2
105392,48953,489530001,1
105393,48953,489530002,1
105394,48954,489540001,2
105395,48955,489550001,0
105396,48956,489560001,3
105397,48956,489560002,3
105398,48956,489560003,3
105399,48956,489560004,3
105400,48956,489560005,3
105401,48956,489560006,3
105402,48956,489560007,3
105403,48956,489560008,3
105404,48956,489560009,3
105405,48956,489560010,3
105406,48957,489570001,0
105407,48958,489580001,1
105408,48959,489590001,0
105409,48960,489600001,0
105410,48961,489610001,1
105411,48962,489620001,1
105412,48962,489620002,1
105413,48962,489620003,1
105414,48963,489630001,0
105415,48963,489630002,0
105416,48964,489640001,1
105417,48965,489650001,0
105418,48966,489660001,0
105419,48966,489660002,0
105420,48967,489670001,0
105421,48967,489670002,0
105422,48968,489680001,1
105423,48968,489680002,1
105424,48969,489690001,1
105425,48970,489700001,1
105426,48971,489710001,0
105427,48972,489720001,1
105428,48973,489730001,1
105429,48973,489730002,1
105430,48973,489730003,1
105431,48973,489730004,1
105432,48974,489740001,1
105433,48975,489750001,1
105434,48976,489760001,0
105435,48977,489770001,1
105436,48977,489770002,1
105437,48978,489780001,2
105438,48978,489780002,2
105439,48979,489790001,0
105440,48980,489800001,1
105441,48980,489800002,1
105442,48981,489810001,1
105443,48982,489820001,1
105444,48982,489820002,1
105445,48982,489820003,1
105446,48982,489820004,1
105447,48983,489830001,1
105448,48984,489840001,1
105449,48985,489850001,1
105450,48986,489860001,1
105451,48986,489860002,1
105452,48987,489870001,0
105453,48987,489870002,0
105454,48988,489880001,1
105455,48988,489880002,1
105456,48989,489890001,1
105457,48990,489900001,0
105458,48991,489910001,1
105459,48992,489920001,0
105460,48993,489930001,2
105461,48993,489930002,2
105462,48994,489940001,1
105463,48995,489950001,0
105464,48996,489960001,2
105465,48996,489960002,2
105466,48996,489960003,2
105467,48996,489960004,2
105468,48996,489960005,2
105469,48996,489960006,2
105470,48997,489970001,2
105471,48997,489970002,2
105472,48997,489970003,2
105473,48998,489980001,1
105474,48998,489980002,1
105475,48999,489990001,2
105476,48999,489990002,2
105477,48999,489990003,2
105478,48999,489990004,2
105479,49000,490000001,1
105480,49000,490000002,1
105481,49001,490010001,1
105482,49002,490020001,0
105483,49003,490030001,1
105484,49004,490040001,1
105485,49004,490040002,1
105486,49005,490050001,1
105487,49006,490060001,1
105488,49006,490060002,1
105489,49007,490070001,2
105490,49007,490070002,2
105491,49007,490070003,2
105492,49007,490070004,2
105493,49008,490080001,1
105494,49009,490090001,1
105495,49010,490100001,1
105496,49011,490110001,1
105497,49011,490110002,1
105498,49012,490120001,2
105499,49012,490120002,2
105500,49013,490130001,1
105501,49014,490140001,0
105502,49014,490140002,0
105503,49015,490150001,1
105504,49015,490150002,1
105505,49016,490160001,0
105506,49017,490170001,1
105507,49018,490180001,0
105508,49019,490190001,1
105509,49020,490200001,3
105510,49021,490210001,2
105511,49022,490220001,2
105512,49022,490220002,2
105513,49022,490220003,2
105514,49023,490230001,1
105515,49023,490230002,1
105516,49024,490240001,1
105517,49025,490250001,1
105518,49026,490260001,1
105519,49027,490270001,1
105520,49028,490280001,1
105521,49028,490280002,1
105522,49029,490290001,2
105523,49029,490290002,2
105524,49030,490300001,2
105525,49030,490300002,2
105526,49031,490310001,0
105527,49032,490320001,0
105528,49033,490330001,2
105529,49033,490330002,2
105530,49034,490340001,0
105531,49034,490340002,0
105532,49034,490340003,0
105533,49035,490350001,1
105534,49036,490360001,0
105535,49037,490370001,1
105536,49038,490380001,0
105537,49038,490380002,0
105538,49039,490390001,2
105539,49040,490400001,0
105540,49041,490410001,0
105541,49042,490420001,2
105542,49042,490420002,2
105543,49042,490420003,2
105544,49042,490420004,2
105545,49042,490420005,2
105546,49042,490420006,2
105547,49042,490420007,2
105548,49042,490420008,2
105549,49042,490420009,2
105550,49042,490420010,2
105551,49042,490420011,2
105552,49042,490420012,2
105553,49042,490420013,2
105554,49042,490420014,2
105555,49042,490420015,2
105556,49042,490420016,2
105557,49042,490420017,2
105558,49042,490420018,2
105559,49042,490420019,2
105560,49042,490420020,2
105561,49042,490420021,2
105562,49042,490420022,2
105563,49042,490420023,2
105564,49042,490420024,2
105565,49042,490420025,2
105566,49042,490420026,2
105567,49042,490420027,2
105568,49042,490420028,2
105569,49042,490420029,2
105570,49042,490420030,2
105571,49042,490420031,2
105572,49042,490420032,2
105573,49042,490420033,2
105574,49042,490420034,2
105575,49043,490430001,0
105576,49044,490440001,0
105577,49045,490450001,1
105578,49046,490460001,1
105579,49047,490470001,0
105580,49048,490480001,0
105581,49049,490490001,1
105582,49049,490490002,1
105583,49050,490500001,2
105584,49050,490500002,2
105585,49050,490500003,2
105586,49051,490510001,1
105587,49051,490510002,1
105588,49051,490510003,1
105589,49052,490520001,0
105590,49053,490530001,2
105591,49054,490540001,0
105592,49055,490550001,1
105593,49055,490550002,1
105594,49056,490560001,1
105595,49056,490560002,1
105596,49057,490570001,2
105597,49058,490580001,0
105598,49059,490590001,1
105599,49060,490600001,1
105600,49061,490610001,0
105601,49062,490620001,1
105602,49063,490630001,1
105603,49064,490640001,1
105604,49064,490640002,1
105605,49065,490650001,2
105606,49065,490650002,2
105607,49065,490650003,2
105608,49065,490650004,2
105609,49065,490650005,2
105610,49066,490660001,2
105611,49067,490670001,2
105612,49067,490670002,2
105613,49067,490670003,2
105614,49068,490680001,2
105615,49068,490680002,2
105616,49069,490690001,0
105617,49070,490700001,1
105618,49070,490700002,1
105619,49071,490710001,0
105620,49072,490720001,1
105621,49073,490730001,0
105622,49073,490730002,0
105623,49074,490740001,1
105624,49075,490750001,1
105625,49075,490750002,1
105626,49075,490750003,1
105627,49075,490750004,1
105628,49076,490760001,0
105629,49077,490770001,1
105630,49078,490780001,2
105631,49078,490780002,2
105632,49078,490780003,2
105633,49079,490790001,1
105634,49080,490800001,1
105635,49081,490810001,2
105636,49082,490820001,1
105637,49083,490830001,2
105638,49083,490830002,2
105639,49084,490840001,1
105640,49084,490840002,1
105641,49084,490840003,1
105642,49084,490840004,1
105643,49085,490850001,1
105644,49086,490860001,0
105645,49087,490870001,1
105646,49088,490880001,1
105647,49088,490880002,1
105648,49089,490890001,1
105649,49089,490890002,1
105650,49090,490900001,1
105651,49090,490900002,1
105652,49091,490910001,1
105653,49091,490910002,1
105654,49092,490920001,1
105655,49093,490930001,0
105656,49094,490940001,2
105657,49094,490940002,2
105658,49094,490940003,2
105659,49094,490940004,2
105660,49094,490940005,2
105661,49095,490950001,3
105662,49095,490950002,3
105663,49095,490950003,3
105664,49095,490950004,3
105665,49095,490950005,3
105666,49095,490950006,3
105667,49095,490950007,3
105668,49095,490950008,3
105669,49096,490960001,1
105670,49097,490970001,2
105671,49098,490980001,1
105672,49099,490990001,0
105673,49099,490990002,0
105674,49100,491000001,1
105675,49101,491010001,0
105676,49101,491010002,0
105677,49101,491010003,0
105678,49102,491020001,1
105679,49103,491030001,1
105680,49103,491030002,1
105681,49104,491040001,0
105682,49105,491050001,1
105683,49106,491060001,1
105684,49107,491070001,2
105685,49108,491080001,1
105686,49109,491090001,0
105687,49110,491100001,2
105688,49111,491110001,1
105689,49111,491110002,1
105690,49112,491120001,1
105691,49113,491130001,1
105692,49114,491140001,2
105693,49114,491140002,2
105694,49115,491150001,0
105695,49116,491160001,2
105696,49116,491160002,2
105697,49117,491170001,0
105698,49118,491180001,1
105699,49118,491180002,1
105700,49119,491190001,0
105701,49120,491200001,0
105702,49121,491210001,0
105703,49122,491220001,0
105704,49123,491230001,2
105705,49123,491230002,2
105706,49124,491240001,0
105707,49125,491250001,2
105708,49125,491250002,2
105709,49126,491260001,1
105710,49127,491270001,1
105711,49128,491280001,0
105712,49129,491290001,1
105713,49129,491290002,1
105714,49129,491290003,1
105715,49130,491300001,3
105716,49130,491300002,3
105717,49130,491300003,3
105718,49130,491300004,3
105719,49130,491300005,3
105720,49130,491300006,3
105721,49130,491300007,3
105722,49130,491300008,3
105723,49130,491300009,3
105724,49130,491300010,3
105725,49131,491310001,0
105726,49132,491320001,1
105727,49132,491320002,1
105728,49133,491330001,1
105729,49134,491340001,1
105730,49134,491340002,1
105731,49135,491350001,1
105732,49136,491360001,1
105733,49137,491370001,0
105734,49138,491380001,1
105735,49139,491390001,0
105736,49140,491400001,1
105737,49141,491410001,1
105738,49141,491410002,1
105739,49141,491410003,1
105740,49142,491420001,1
105741,49143,491430001,0
105742,49144,491440001,1
105743,49144,491440002,1
105744,49145,491450001,1
105745,49145,491450002,1
105746,49146,491460001,0
105747,49147,491470001,1
105748,49147,491470002,1
105749,49148,491480001,1
105750,49149,491490001,1
105751,49150,491500001,1
105752,49151,491510001,1
105753,49152,491520001,1
105754,49153,491530001,2
105755,49153,491530002,2
105756,49154,491540001,1
105757,49155,491550001,2
105758,49156,491560001,1
105759,49157,491570001,1
105760,49158,491580001,0
105761,49159,491590001,1
105762,49160,491600001,2
105763,49160,491600002,2
105764,49161,491610001,1
105765,49162,491620001,1
105766,49163,491630001,1
105767,49164,491640001,1
105768,49165,491650001,2
105769,49166,491660001,1
105770,49167,491670001,1
105771,49167,491670002,1
105772,49168,491680001,1
105773,49169,491690001,1
105774,49170,491700001,2
105775,49170,491700002,2
105776,49171,491710001,1
105777,49172,491720001,0
105778,49173,491730001,2
105779,49174,491740001,1
105780,49175,491750001,1
105781,49176,491760001,1
105782,49177,491770001,1
105783,49178,491780001,0
105784,49179,491790001,1
105785,49179,491790002,1
105786,49180,491800001,1
105787,49181,491810001,0
105788,49181,491810002,0
105789,49182,491820001,1
105790,49182,491820002,1
105791,49183,491830001,2
105792,49184,491840001,1
105793,49185,491850001,3
105794,49185,491850002,3
105795,49185,491850003,3
105796,49185,491850004,3
105797,49185,491850005,3
105798,49185,491850006,3
105799,49185,491850007,3
105800,49185,491850008,3
105801,49185,491850009,3
105802,49185,491850010,3
105803,49185,491850011,3
105804,49185,491850012,3
105805,49185,491850013,3
105806,49185,491850014,3
105807,49185,491850015,3
105808,49185,491850016,3
105809,49185,491850017,3
105810,49185,491850018,3
105811,49185,491850019,3
105812,49185,491850020,3
105813,49185,491850021,3
105814,49185,491850022,3
105815,49186,491860001,0
105816,49187,491870001,1
105817,49188,491880001,2
105818,49188,491880002,2
105819,49188,491880003,2
105820,49188,491880004,2
105821,49188,491880005,2
105822,49188,491880006,2
105823,49188,491880007,2
105824,49188,491880008,2
105825,49188,491880009,2
105826,49188,491880010,2
105827,49188,491880011,2
105828,49188,491880012,2
105829,49188,491880013,2
105830,49188,491880014,2
105831,49188,491880015,2
105832,49188,491880016,2
105833,49189,491890001,1
105834,49190,491900001,1
105835,49191,491910001,0
105836,49192,491920001,0
105837,49193,491930001,0
105838,49194,491940001,1
105839,49195,491950001,1
105840,49196,491960001,1
105841,49197,491970001,2
105842,49197,491970002,2
105843,49197,491970003,2
105844,49197,491970004,2
105845,49198,491980001,1
105846,49198,491980002,1
105847,49199,491990001,0
105848,49200,492000001,1
105849,49200,492000002,1
105850,49201,492010001,1
105851,49201,492010002,1
105852,49202,492020001,1
105853,49202,492020002,1
105854,49203,492030001,0
105855,49204,492040001,1
105856,49205,492050001,0
105857,49206,492060001,0
105858,49207,492070001,1
105859,49208,492080001,0
105860,49209,492090001,0
105861,49210,492100001,1
105862,49211,492110001,1
105863,49211,492110002,1
105864,49212,492120001,0
105865,49213,492130001,1
105866,49213,492130002,1
105867,49214,492140001,1
105868,49214,492140002,1
105869,49215,492150001,1
105870,49216,492160001,0
105871,49217,492170001,0
105872,49218,492180001,0
105873,49219,492190001,0
105874,49220,492200001,0
105875,49220,492200002,0
105876,49221,492210001,0
105877,49222,492220001,0
105878,49223,492230001,2
105879,49224,492240001,2
105880,49224,492240002,2
105881,49225,492250001,1
105882,49226,492260001,1
105883,49226,492260002,1
105884,49227,492270001,1
105885,49227,492270002,1
105886,49227,492270003,1
105887,49228,492280001,1
105888,49229,492290001,1
105889,49230,492300001,2
105890,49230,492300002,2
105891,49231,492310001,2
105892,49231,492310002,2
105893,49231,492310003,2
105894,49232,492320001,0
105895,49232,492320002,0
105896,49233,492330001,2
105897,49233,492330002,2
105898,49233,492330003,2
105899,49234,492340001,2
105900,49235,492350001,1
105901,49236,492360001,1
105902,49236,492360002,1
105903,49236,492360003,1
105904,49236,492360004,1
105905,49236,492360005,1
105906,49236,492360006,1
105907,49236,492360007,1
105908,49236,492360008,1
105909,49236,492360009,1
105910,49237,492370001,1
105911,49237,492370002,1
105912,49237,492370003,1
105913,49237,492370004,1
105914,49238,492380001,1
105915,49239,492390001,1
105916,49239,492390002,1
105917,49239,492390003,1
105918,49239,492390004,1
105919,49240,492400001,1
105920,49241,492410001,2
105921,49241,492410002,2
105922,49241,492410003,2
105923,49242,492420001,2
105924,49242,492420002,2
105925,49242,492420003,2
105926,49242,492420004,2
105927,49242,492420005,2
105928,49242,492420006,2
105929,49242,492420007,2
105930,49242,492420008,2
105931,49242,492420009,2
105932,49242,492420010,2
105933,49242,492420011,2
105934,49242,492420012,2
105935,49242,492420013,2
105936,49242,492420014,2
105937,49242,492420015,2
105938,49242,492420016,2
105939,49243,492430001,1
105940,49243,492430002,1
105941,49243,492430003,1
105942,49244,492440001,2
105943,49245,492450001,1
105944,49245,492450002,1
105945,49246,492460001,1
105946,49247,492470001,2
105947,49247,492470002,2
105948,49247,492470003,2
105949,49248,492480001,2
105950,49248,492480002,2
105951,49249,492490001,2
105952,49249,492490002,2
105953,49250,492500001,1
105954,49250,492500002,1
105955,49251,492510001,1
105956,49251,492510002,1
105957,49251,492510003,1
105958,49252,492520001,1
105959,49253,492530001,1
105960,49254,492540001,1
105961,49254,492540002,1
105962,49255,492550001,2
105963,49255,492550002,2
105964,49256,492560001,2
105965,49257,492570001,0
105966,49258,492580001,0
105967,49258,492580002,0
105968,49259,492590001,2
105969,49260,492600001,2
105970,49260,492600002,2
105971,49260,492600003,2
105972,49260,492600004,2
105973,49260,492600005,2
105974,49260,492600006,2
105975,49261,492610001,1
105976,49261,492610002,1
105977,49261,492610003,1
105978,49262,492620001,1
105979,49262,492620002,1
105980,49263,492630001,1
105981,49264,492640001,1
105982,49265,492650001,1
105983,49266,492660001,1
105984,49267,492670001,2
105985,49268,492680001,0
105986,49269,492690001,2
105987,49270,492700001,1
105988,49270,492700002,1
105989,49271,492710001,1
105990,49272,492720001,2
105991,49272,492720002,2
105992,49272,492720003,2
105993,49272,492720004,2
105994,49273,492730001,2
105995,49273,492730002,2
105996,49273,492730003,2
105997,49273,492730004,2
105998,49273,492730005,2
105999,49273,492730006,2
106000,49273,492730007,2
106001,49273,492730008,2
106002,49273,492730009,2
106003,49274,492740001,1
106004,49275,492750001,0
106005,49276,492760001,1
106006,49277,492770001,1
106007,49278,492780001,1
106008,49279,492790001,0
106009,49279,492790002,0
106010,49280,492800001,1
106011,49281,492810001,0
106012,49282,492820001,1
106013,49282,492820002,1
106014,49283,492830001,2
106015,49284,492840001,0
106016,49285,492850001,0
106017,49286,492860001,0
106018,49287,492870001,0
106019,49288,492880001,1
106020,49288,492880002,1
106021,49289,492890001,1
106022,49289,492890002,1
106023,49289,492890003,1
106024,49289,492890004,1
106025,49289,492890005,1
106026,49289,492890006,1
106027,49289,492890007,1
106028,49290,492900001,0
106029,49291,492910001,1
106030,49291,492910002,1
106031,49291,492910003,1
106032,49292,492920001,1
106033,49292,492920002,1
106034,49292,492920003,1
106035,49293,492930001,0
106036,49294,492940001,1
106037,49295,492950001,0
106038,49296,492960001,1
106039,49296,492960002,1
106040,49296,492960003,1
106041,49296,492960004,1
106042,49296,492960005,1
106043,49297,492970001,1
106044,49297,492970002,1
106045,49297,492970003,1
106046,49298,492980001,1
106047,49298,492980002,1
106048,49299,492990001,1
106049,49300,493000001,1
106050,49301,493010001,1
106051,49302,493020001,0
106052,49303,493030001,1
106053,49304,493040001,1
106054,49305,493050001,1
106055,49306,493060001,2
106056,49306,493060002,2
106057,49307,493070001,0
106058,49308,493080001,1
106059,49309,493090001,1
106060,49310,493100001,0
106061,49311,493110001,1
106062,49311,493110002,1
106063,49312,493120001,1
106064,49313,493130001,1
106065,49314,493140001,1
106066,49314,493140002,1
106067,49315,493150001,1
106068,49315,493150002,1
106069,49315,493150003,1
106070,49316,493160001,1
106071,49317,493170001,2
106072,49317,493170002,2
106073,49318,493180001,0
106074,49319,493190001,0
106075,49320,493200001,0
106076,49321,493210001,1
106077,49321,493210002,1
106078,49321,493210003,1
106079,49321,493210004,1
106080,49321,493210005,1
106081,49322,493220001,1
106082,49323,493230001,2
106083,49323,493230002,2
106084,49324,493240001,1
106085,49325,493250001,1
106086,49325,493250002,1
106087,49325,493250003,1
106088,49326,493260001,1
106089,49326,493260002,1
106090,49326,493260003,1
106091,49327,493270001,1
106092,49327,493270002,1
106093,49328,493280001,0
106094,49328,493280002,0
106095,49328,493280003,0
106096,49329,493290001,1
106097,49329,493290002,1
106098,49330,493300001,1
106099,49331,493310001,1
106100,49331,493310002,1
106101,49331,493310003,1
106102,49332,493320001,1
106103,49332,493320002,1
106104,49333,493330001,1
106105,49333,493330002,1
106106,49334,493340001,0
106107,49335,493350001,1
106108,49335,493350002,1
106109,49336,493360001,0
106110,49336,493360002,0
106111,49336,493360003,0
106112,49337,493370001,1
106113,49337,493370002,1
106114,49337,493370003,1
106115,49338,493380001,0
106116,49338,493380002,0
106117,49339,493390001,2
106118,49340,493400001,1
106119,49341,493410001,1
106120,49342,493420001,0
106121,49343,493430001,0
106122,49344,493440001,1
106123,49345,493450001,1
106124,49345,493450002,1
106125,49346,493460001,2
106126,49346,493460002,2
106127,49346,493460003,2
106128,49347,493470001,0
106129,49348,493480001,1
106130,49349,493490001,1
106131,49350,493500001,0
106132,49351,493510001,0
106133,49352,493520001,0
106134,49353,493530001,1
106135,49354,493540001,1
106136,49355,493550001,1
106137,49356,493560001,2
106138,49356,493560002,2
106139,49357,493570001,1
106140,49358,493580001,1
106141,49359,493590001,1
106142,49360,493600001,2
106143,49361,493610001,1
106144,49361,493610002,1
106145,49362,493620001,3
106146,49363,493630001,2
106147,49363,493630002,2
106148,49363,493630003,2
106149,49364,493640001,2
106150,49365,493650001,0
106151,49366,493660001,2
106152,49366,493660002,2
106153,49366,493660003,2
106154,49366,493660004,2
106155,49366,493660005,2
106156,49367,493670001,1
106157,49368,493680001,0
106158,49369,493690001,1
106159,49369,493690002,1
106160,49370,493700001,0
106161,49370,493700002,0
106162,49371,493710001,0
106163,49371,493710002,0
106164,49372,493720001,1
106165,49373,493730001,1
106166,49374,493740001,0
106167,49374,493740002,0
106168,49374,493740003,0
106169,49375,493750001,0
106170,49376,493760001,1
106171,49377,493770001,1
106172,49378,493780001,2
106173,49378,493780002,2
106174,49379,493790001,1
106175,49380,493800001,1
106176,49381,493810001,1
106177,49382,493820001,1
106178,49383,493830001,1
106179,49384,493840001,0
106180,49385,493850001,1
106181,49386,493860001,1
106182,49387,493870001,1
106183,49388,493880001,1
106184,49389,493890001,1
106185,49390,493900001,0
106186,49391,493910001,0
106187,49392,493920001,1
106188,49393,493930001,1
106189,49393,493930002,1
106190,49393,493930003,1
106191,49393,493930004,1
106192,49393,493930005,1
106193,49394,493940001,2
106194,49394,493940002,2
106195,49395,493950001,1
106196,49396,493960001,2
106197,49396,493960002,2
106198,49397,493970001,0
106199,49397,493970002,0
106200,49398,493980001,1
106201,49398,493980002,1
106202,49399,493990001,1
106203,49400,494000001,1
106204,49401,494010001,0
106205,49402,494020001,0
106206,49403,494030001,1
106207,49404,494040001,3
106208,49404,494040002,3
106209,49404,494040003,3
106210,49404,494040004,3
106211,49404,494040005,3
106212,49404,494040006,3
106213,49404,494040007,3
106214,49404,494040008,3
106215,49404,494040009,3
106216,49404,494040010,3
106217,49404,494040011,3
106218,49404,494040012,3
106219,49404,494040013,3
106220,49404,494040014,3
106221,49404,494040015,3
106222,49404,494040016,3
106223,49404,494040017,3
106224,49404,494040018,3
106225,49404,494040019,3
106226,49404,494040020,3
106227,49405,494050001,1
106228,49406,494060001,1
106229,49407,494070001,0
106230,49408,494080001,0
106231,49409,494090001,1
106232,49410,494100001,1
106233,49410,494100002,1
106234,49411,494110001,0
106235,49412,494120001,1
106236,49413,494130001,1
106237,49414,494140001,1
106238,49415,494150001,1
106239,49416,494160001,1
106240,49416,494160002,1
106241,49417,494170001,2
106242,49418,494180001,1
106243,49419,494190001,1
106244,49419,494190002,1
106245,49419,494190003,1
106246,49420,494200001,0
106247,49421,494210001,0
106248,49422,494220001,1
106249,49423,494230001,1
106250,49423,494230002,1
106251,49424,494240001,1
106252,49425,494250001,2
106253,49426,494260001,1
106254,49427,494270001,2
106255,49428,494280001,1
106256,49428,494280002,1
106257,49428,494280003,1
106258,49429,494290001,2
106259,49429,494290002,2
106260,49430,494300001,0
106261,49431,494310001,1
106262,49431,494310002,1
106263,49432,494320001,3
106264,49432,494320002,3
106265,49432,494320003,3
106266,49432,494320004,3
106267,49432,494320005,3
106268,49432,494320006,3
106269,49432,494320007,3
106270,49432,494320008,3
106271,49432,494320009,3
106272,49432,494320010,3
106273,49432,494320011,3
106274,49432,494320012,3
106275,49432,494320013,3
106276,49432,494320014,3
106277,49432,494320015,3
106278,49432,494320016,3
106279,49432,494320017,3
106280,49432,494320018,3
106281,49432,494320019,3
106282,49432,494320020,3
106283,49432,494320021,3
106284,49432,494320022,3
106285,49432,494320023,3
106286,49432,494320024,3
106287,49432,494320025,3
106288,49432,494320026,3
106289,49432,494320027,3
106290,49433,494330001,1
106291,49434,494340001,1
106292,49435,494350001,0
106293,49436,494360001,0
106294,49436,494360002,0
106295,49437,494370001,1
106296,49438,494380001,1
106297,49439,494390001,1
106298,49440,494400001,0
106299,49441,494410001,1
106300,49442,494420001,1
106301,49443,494430001,1
106302,49444,494440001,0
106303,49444,494440002,0
106304,49445,494450001,3
106305,49445,494450002,3
106306,49445,494450003,3
106307,49445,494450004,3
106308,49445,494450005,3
106309,49445,494450006,3
106310,49445,494450007,3
106311,49445,494450008,3
106312,49445,494450009,3
106313,49445,494450010,3
106314,49445,494450011,3
106315,49445,494450012,3
106316,49445,494450013,3
106317,49445,494450014,3
106318,49445,494450015,3
106319,49445,494450016,3
106320,49445,494450017,3
106321,49445,494450018,3
106322,49445,494450019,3
106323,49445,494450020,3
106324,49445,494450021,3
106325,49445,494450022,3
106326,49445,494450023,3
106327,49445,494450024,3
106328,49445,494450025,3
106329,49445,494450026,3
106330,49445,494450027,3
106331,49445,494450028,3
106332,49445,494450029,3
106333,49445,494450030,3
106334,49446,494460001,2
106335,49446,494460002,2
106336,49447,494470001,0
106337,49447,494470002,0
106338,49447,494470003,0
106339,49448,494480001,1
106340,49448,494480002,1
106341,49449,494490001,1
106342,49449,494490002,1
106343,49450,494500001,0
106344,49451,494510001,1
106345,49452,494520001,1
106346,49452,494520002,1
106347,49453,494530001,1
106348,49453,494530002,1
106349,49454,494540001,0
106350,49455,494550001,0
106351,49456,494560001,0
106352,49457,494570001,0
106353,49458,494580001,0
106354,49459,494590001,0
106355,49460,494600001,1
106356,49460,494600002,1
106357,49461,494610001,1
106358,49462,494620001,1
106359,49463,494630001,1
106360,49463,494630002,1
106361,49464,494640001,0
106362,49465,494650001,0
106363,49466,494660001,1
106364,49467,494670001,1
106365,49468,494680001,0
106366,49468,494680002,0
106367,49469,494690001,0
106368,49470,494700001,0
106369,49471,494710001,1
106370,49472,494720001,0
106371,49473,494730001,1
106372,49474,494740001,0
106373,49474,494740002,0
106374,49474,494740003,0
106375,49474,494740004,0
106376,49474,494740005,0
106377,49475,494750001,1
106378,49476,494760001,0
106379,49477,494770001,1
106380,49477,494770002,1
106381,49477,494770003,1
106382,49478,494780001,0
106383,49479,494790001,0
106384,49480,494800001,0
106385,49481,494810001,1
106386,49482,494820001,0
106387,49483,494830001,1
106388,49483,494830002,1
106389,49484,494840001,0
106390,49484,494840002,0
106391,49485,494850001,0
106392,49486,494860001,1
106393,49486,494860002,1
106394,49486,494860003,1
106395,49486,494860004,1
106396,49486,494860005,1
106397,49486,494860006,1
106398,49487,494870001,1
106399,49488,494880001,0
106400,49488,494880002,0
106401,49489,494890001,0
106402,49489,494890002,0
106403,49490,494900001,2
106404,49490,494900002,2
106405,49491,494910001,0
106406,49492,494920001,1
106407,49493,494930001,0
106408,49494,494940001,1
106409,49494,494940002,1
106410,49495,494950001,1
106411,49496,494960001,1
106412,49497,494970001,0
106413,49498,494980001,1
106414,49498,494980002,1
106415,49499,494990001,1
106416,49500,495000001,0
106417,49501,495010001,1
106418,49501,495010002,1
106419,49502,495020001,1
106420,49502,495020002,1
106421,49503,495030001,1
106422,49503,495030002,1
106423,49504,495040001,0
106424,49505,495050001,1
106425,49505,495050002,1
106426,49505,495050003,1
106427,49506,495060001,1
106428,49506,495060002,1
106429,49507,495070001,1
106430,49508,495080001,1
106431,49508,495080002,1
106432,49509,495090001,0
106433,49510,495100001,0
106434,49510,495100002,0
106435,49511,495110001,1
106436,49511,495110002,1
106437,49512,495120001,1
106438,49512,495120002,1
106439,49512,495120003,1
106440,49512,495120004,1
106441,49513,495130001,0
106442,49513,495130002,0
106443,49514,495140001,1
106444,49515,495150001,1
106445,49516,495160001,1
106446,49517,495170001,0
106447,49518,495180001,1
106448,49518,495180002,1
106449,49519,495190001,2
106450,49520,495200001,1
106451,49520,495200002,1
106452,49521,495210001,1
106453,49522,495220001,1
106454,49523,495230001,0
106455,49524,495240001,1
106456,49524,495240002,1
106457,49525,495250001,0
106458,49526,495260001,1
106459,49527,495270001,1
106460,49527,495270002,1
106461,49528,495280001,1
106462,49529,495290001,2
106463,49529,495290002,2
106464,49530,495300001,1
106465,49530,495300002,1
106466,49531,495310001,1
106467,49531,495310002,1
106468,49531,495310003,1
106469,49532,495320001,1
106470,49532,495320002,1
106471,49532,495320003,1
106472,49533,495330001,0
106473,49534,495340001,1
106474,49535,495350001,0
106475,49536,495360001,2
106476,49536,495360002,2
106477,49537,495370001,0
106478,49537,495370002,0
106479,49538,495380001,1
106480,49538,495380002,1
106481,49538,495380003,1
106482,49539,495390001,1
106483,49539,495390002,1
106484,49540,495400001,1
106485,49540,495400002,1
106486,49541,495410001,1
106487,49542,495420001,1
106488,49542,495420002,1
106489,49543,495430001,1
106490,49543,495430002,1
106491,49544,495440001,1
106492,49545,495450001,1
106493,49546,495460001,1
106494,49546,495460002,1
106495,49546,495460003,1
106496,49547,495470001,1
106497,49548,495480001,1
106498,49548,495480002,1
106499,49548,495480003,1
106500,49549,495490001,1
